city_ascii,lat,lng,country,iso2,iso3,admin_name,capital
Gainesville,34.2902,-83.8303,United States,US,USA,Georgia,
Macon,32.8065,-83.6974,United States,US,USA,Georgia,
Warner Robins,32.5975,-83.6526,United States,US,USA,Georgia,
Athens,33.9508,-83.3689,United States,US,USA,Georgia,
Sandy Springs,33.9366,-84.3703,United States,US,USA,Georgia,
Decatur,33.7711,-84.2968,United States,US,USA,Georgia,
Clarkston,33.8117,-84.2405,United States,US,USA,Georgia,
Roswell,34.0391,-84.3513,United States,US,USA,Georgia,
Albany,31.5776,-84.1762,United States,US,USA,Georgia,
Dalton,34.7691,-84.9712,United States,US,USA,Georgia,
Johns Creek,34.0333,-84.2026,United States,US,USA,Georgia,
Valdosta,30.8502,-83.2788,United States,US,USA,Georgia,
Alpharetta,34.0703,-84.2738,United States,US,USA,Georgia,
Marietta,33.9532,-84.5422,United States,US,USA,Georgia,
Rome,34.2662,-85.1862,United States,US,USA,Georgia,
Smyrna,33.8633,-84.5168,United States,US,USA,Georgia,
Cartersville,34.1632,-84.8007,United States,US,USA,Georgia,
Stonecrest,33.6843,-84.1373,United States,US,USA,Georgia,
Brunswick,31.145,-81.474,United States,US,USA,Georgia,
Brookhaven,33.8744,-84.3314,United States,US,USA,Georgia,
Hinesville,31.8247,-81.6135,United States,US,USA,Georgia,
Dunwoody,33.9418,-84.3122,United States,US,USA,Georgia,
Carrollton,33.5818,-85.0837,United States,US,USA,Georgia,
Winder,33.9917,-83.7218,United States,US,USA,Georgia,
Peachtree Corners,33.967,-84.2319,United States,US,USA,Georgia,
Statesboro,32.4376,-81.775,United States,US,USA,Georgia,
Mableton,33.8132,-84.5656,United States,US,USA,Georgia,
Milton,34.1353,-84.3138,United States,US,USA,Georgia,
Newnan,33.3765,-84.776,United States,US,USA,Georgia,
St. Marys,30.7567,-81.5722,United States,US,USA,Georgia,
Tucker,33.8436,-84.2021,United States,US,USA,Georgia,
LaGrange,33.0274,-85.0384,United States,US,USA,Georgia,
Martinez,33.5209,-82.0985,United States,US,USA,Georgia,
East Point,33.6696,-84.47,United States,US,USA,Georgia,
Peachtree City,33.3943,-84.5711,United States,US,USA,Georgia,
Evans,33.5619,-82.1351,United States,US,USA,Georgia,
Kennesaw,34.0262,-84.6177,United States,US,USA,Georgia,
Douglasville,33.7384,-84.7068,United States,US,USA,Georgia,
Calhoun,34.4917,-84.9391,United States,US,USA,Georgia,
Woodstock,34.1026,-84.5085,United States,US,USA,Georgia,
Milledgeville,33.0874,-83.2414,United States,US,USA,Georgia,
Redan,33.7393,-84.1644,United States,US,USA,Georgia,
Lawrenceville,33.9525,-83.9928,United States,US,USA,Georgia,
Duluth,34.0053,-84.1491,United States,US,USA,Georgia,
Chamblee,33.8842,-84.3008,United States,US,USA,Georgia,
Stockbridge,33.5253,-84.2294,United States,US,USA,Georgia,
Canton,34.2466,-84.4901,United States,US,USA,Georgia,
McDonough,33.4399,-84.1508,United States,US,USA,Georgia,
Waycross,31.2108,-82.3579,United States,US,USA,Georgia,
Tifton,31.4625,-83.5205,United States,US,USA,Georgia,
Thomasville,30.8394,-83.9783,United States,US,USA,Georgia,
Candler-McAfee,33.7267,-84.2723,United States,US,USA,Georgia,
Pooler,32.1043,-81.2568,United States,US,USA,Georgia,
Sugar Hill,34.1081,-84.056,United States,US,USA,Georgia,
Griffin,33.2418,-84.2747,United States,US,USA,Georgia,
Acworth,34.0565,-84.6709,United States,US,USA,Georgia,
Union City,33.5942,-84.5628,United States,US,USA,Georgia,
Dublin,32.5359,-82.9279,United States,US,USA,Georgia,
Forest Park,33.6209,-84.359,United States,US,USA,Georgia,
Snellville,33.8561,-84.0038,United States,US,USA,Georgia,
Suwanee,34.0507,-84.0687,United States,US,USA,Georgia,
Cornelia,34.5169,-83.531,United States,US,USA,Georgia,
Moultrie,31.1591,-83.7708,United States,US,USA,Georgia,
North Druid Hills,33.8186,-84.3254,United States,US,USA,Georgia,
Fayetteville,33.45,-84.4709,United States,US,USA,Georgia,
Lithia Springs,33.7811,-84.6486,United States,US,USA,Georgia,
Americus,32.0736,-84.2249,United States,US,USA,Georgia,
Kingsland,30.8193,-81.7219,United States,US,USA,Georgia,
North Decatur,33.8073,-84.2889,United States,US,USA,Georgia,
Norcross,33.9379,-84.2065,United States,US,USA,Georgia,
Perry,32.4718,-83.728,United States,US,USA,Georgia,
Riverdale,33.5639,-84.4103,United States,US,USA,Georgia,
Monroe,33.799,-83.716,United States,US,USA,Georgia,
Conyers,33.6645,-83.9967,United States,US,USA,Georgia,
Belvedere Park,33.7488,-84.2598,United States,US,USA,Georgia,
Fairburn,33.5496,-84.5914,United States,US,USA,Georgia,
Villa Rica,33.7305,-84.917,United States,US,USA,Georgia,
Wilmington Island,32.0036,-80.9752,United States,US,USA,Georgia,
Powder Springs,33.866,-84.6839,United States,US,USA,Georgia,
College Park,33.6364,-84.464,United States,US,USA,Georgia,
Buford,34.1187,-83.9915,United States,US,USA,Georgia,
St. Simons,31.1774,-81.3857,United States,US,USA,Georgia,
Grovetown,33.4504,-82.2073,United States,US,USA,Georgia,
Covington,33.6049,-83.8465,United States,US,USA,Georgia,
Douglas,31.5065,-82.8543,United States,US,USA,Georgia,
Druid Hills,33.7843,-84.3273,United States,US,USA,Georgia,
Thomaston,32.8908,-84.3272,United States,US,USA,Georgia,
Rincon,32.2945,-81.2354,United States,US,USA,Georgia,
Vidalia,32.2125,-82.4019,United States,US,USA,Georgia,
Dallas,33.9153,-84.8416,United States,US,USA,Georgia,
Georgetown,31.9849,-81.226,United States,US,USA,Georgia,
Cedartown,34.0225,-85.248,United States,US,USA,Georgia,
Lilburn,33.8887,-84.1379,United States,US,USA,Georgia,
Vinings,33.8608,-84.4686,United States,US,USA,Georgia,
Richmond Hill,31.9012,-81.3126,United States,US,USA,Georgia,
Jefferson,34.1371,-83.6022,United States,US,USA,Georgia,
Jesup,31.5991,-81.8898,United States,US,USA,Georgia,
Loganville,33.8353,-83.8957,United States,US,USA,Georgia,
Cordele,31.9563,-83.7695,United States,US,USA,Georgia,
Holly Springs,34.1686,-84.4843,United States,US,USA,Georgia,
Bainbridge,30.9046,-84.5722,United States,US,USA,Georgia,
Fitzgerald,31.7135,-83.2515,United States,US,USA,Georgia,
Folkston,30.8392,-82.0073,United States,US,USA,Georgia,
Braselton,34.1087,-83.8124,United States,US,USA,Georgia,
Panthersville,33.7059,-84.2764,United States,US,USA,Georgia,
Toccoa,34.5807,-83.3256,United States,US,USA,Georgia,
Doraville,33.9072,-84.2711,United States,US,USA,Georgia,
Summerville,34.4788,-85.3491,United States,US,USA,Georgia,
Cusseta,32.347,-84.787,United States,US,USA,Georgia,
Scottdale,33.795,-84.2634,United States,US,USA,Georgia,
Fort Oglethorpe,34.9318,-85.246,United States,US,USA,Georgia,
Fort Valley,32.5522,-83.8817,United States,US,USA,Georgia,
Cairo,30.879,-84.205,United States,US,USA,Georgia,
Fair Oaks,33.9193,-84.5444,United States,US,USA,Georgia,
Garden City,32.0867,-81.1773,United States,US,USA,Georgia,
Gresham Park,33.7053,-84.3155,United States,US,USA,Georgia,
Port Wentworth,32.1942,-81.1984,United States,US,USA,Georgia,
McRae-Helena,32.0635,-82.8968,United States,US,USA,Georgia,
Thomson,33.4666,-82.4992,United States,US,USA,Georgia,
Irondale,33.4773,-84.36,United States,US,USA,Georgia,
Country Club Estates,31.2113,-81.4622,United States,US,USA,Georgia,
